length_um,excess_loss_db,insertion_loss_upper_db,insertion_loss_lower_db,power_imbalance_db,phase_error_deg,return_loss_db,forward_power,reflected_power,even_amplitude_abs,odd_amplitude_abs,even_power,odd_power,even_phase_deg,odd_phase_deg,supermode_phase_difference_deg,length_over_lpi
145.00000000000003,2.9195494781409073,13.337543946428166,3.3330697775100724,-10.004474168918094,16.7964268458895,37.94987393318602,0.510557960720023,0.0001603291930303228,0.5455960164897987,0.461392400794038,0.2976750132095367,0.21288294751048617,126.69342580259504,-19.392652540346024,-146.08607834294105,1.4500000000000002
147.5,3.867008110295722,17.533873577765338,4.057819099744079,-13.47605447802126,43.55471350499522,33.92391674280796,0.4104867932633764,0.00040514298702012963,0.5124555257133753,0.38454665182420283,0.2626106658341718,0.14787612742920467,59.43620578025848,-102.73455639945334,-162.17076217971183,1.475
150.0,3.7592762465848875,14.390270036758189,4.152081390598189,-10.238188646159998,89.29397647216375,32.416562554242645,0.42079674848058535,0.0005732495791632564,0.573290090464446,0.30353784056662964,0.3286615278247327,0.09213522065585267,-8.054663905284162,171.465482874403,179.52014677968714,1.5
152.5,3.332863705822609,9.646948045517705,4.4886706933480855,-5.1582773521696215,87.16282781867216,29.406553650042156,0.46420907823510005,0.001146422325622133,0.6544454465830633,0.18949996222109097,0.4282988425533051,0.035910235681794904,-85.23978281693653,90.26355149288257,175.5033343098191,1.525
155.0,3.4855647493152055,7.685393798258487,5.563079594868274,-2.1223142033902134,84.3611650026545,28.67149769108615,0.4481707668266651,0.0013578451046463806,0.6637704883280849,0.08706035637051399,0.44059126117530434,0.007579505651360895,-166.53939320508937,35.17105855496294,-158.2895482399477,1.55
157.5,4.298974859909823,7.304739851976026,7.313814521548018,0.009074669571991682,69.60855467023305,26.786132926586962,0.3716229393099411,0.0020959779396149195,0.5999823222703637,0.10790807325220172,0.35997878703693864,0.011644152273002533,114.97899807844301,25.15079673534195,-89.82820134310107,1.575
160.0,4.765906149204469,7.451712599595567,8.126916993008695,0.6752043934131281,46.732883730924314,27.54068095817191,0.3337408633486818,0.0017616997965448345,0.5366690213163455,0.21383925015777097,0.28801363844064415,0.04572722490803775,43.90403700372442,-39.61885893137367,-83.52289593509809,1.6
162.5,4.037759414378809,7.400623395997403,6.721980185535369,-0.678643210462035,28.17322748285143,27.29407519075832,0.3946608605872029,0.0018646291998120667,0.5387152798467022,0.32318215892417745,0.29021415274031065,0.10444670784689229,-25.72546370057089,-120.79562418326314,-95.07016048269224,1.625
165.0,3.2671218590362745,7.715634576143948,5.198845593741063,-2.516788982402886,12.960564286239551,28.0472687614972,0.4712895542655704,0.001567736695501351,0.5351183956281814,0.4300440174283227,0.2863516973396789,0.18493785692589154,-100.69722115027278,152.5242621405048,-106.77851670922243,1.65
167.5,3.1544304585443133,9.447763805130888,4.316584415748454,-5.131179389382433,0.8352765159793721,30.27783654829358,0.4836786906209735,0.0009380291727572931,0.4887235381884108,0.4948009638648398,0.23885069677939902,0.2448279938415745,-172.31044406737036,65.65203615996086,-122.03751977266879,1.675
